CAMIS,Timestamp,Temperature_F,Humidity_percent,Air_Quality_Index,Surface_Score,Risk_Flag
50105550,2025-08-05 11:15:12,78.1,42.1,45.1,93.0,normal
50105550,2025-08-09 04:19:14,75.6,29.9,27.5,75.1,warning
50105550,2025-08-11 21:20:58,77.0,47.3,47.9,83.1,normal
50012292,2025-08-12 21:04:36,75.4,49.0,55.2,78.4,warning
50012292,2025-08-01 06:58:48,72.9,62.7,33.1,96.5,normal
50012292,2025-08-06 04:05:03,74.4,44.8,12.3,71.1,warning
50012292,2025-08-13 17:27:57,71.7,38.1,42.3,64.6,high
50012292,2025-08-04 07:07:16,78.0,49.3,34.4,92.2,normal
50012292,2025-08-08 07:23:24,74.2,57.8,28.6,71.2,warning
50012292,2025-08-12 07:35:13,71.4,55.7,61.2,75.7,warning
50012292,2025-08-08 08:08:13,73.0,50.8,51.2,94.2,normal
50012292,2025-08-05 21:27:31,72.7,68.6,34.6,86.5,normal
50012292,2025-08-05 15:35:20,71.8,46.7,59.7,63.9,high
50121427,2025-08-04 00:06:30,75.3,48.6,61.3,70.6,warning
50121427,2025-08-10 21:41:45,72.1,45.6,67.0,96.5,normal
50121427,2025-08-05 07:37:07,75.6,55.0,20.0,99.1,normal
50121427,2025-08-02 13:51:17,78.0,50.6,62.2,70.0,warning
50121427,2025-08-13 10:58:36,75.0,28.1,41.1,60.8,high
50121427,2025-08-12 10:27:41,76.0,36.7,59.5,99.1,normal
50121427,2025-08-02 19:16:12,68.9,47.6,58.0,75.2,warning
50121427,2025-08-10 03:40:59,68.9,39.6,43.5,87.2,normal
50121427,2025-08-10 00:17:24,73.0,63.8,72.7,80.8,normal
50121427,2025-08-09 07:15:42,76.3,50.3,31.4,80.1,normal
50105453,2025-08-01 20:20:10,69.0,40.7,58.4,61.6,high
50105453,2025-08-04 03:02:42,75.6,76.6,63.2,71.5,warning
50105453,2025-08-12 12:32:06,77.4,51.3,49.9,85.1,normal
50105453,2025-08-05 13:17:55,71.4,47.1,56.5,85.6,normal
50105453,2025-08-08 04:46:04,70.7,42.1,67.9,76.4,warning
50105453,2025-08-09 03:23:40,72.7,49.1,42.0,91.9,normal
50105453,2025-08-04 21:06:01,68.1,36.9,35.7,75.5,warning
50105453,2025-08-01 00:52:23,66.0,54.6,31.9,84.9,normal
50105453,2025-08-12 22:52:12,67.1,35.8,53.4,61.3,high
50105453,2025-08-09 16:26:20,79.4,41.9,32.4,78.6,warning
50113338,2025-08-10 17:16:33,72.1,37.0,63.2,95.1,normal
50113338,2025-08-04 18:58:21,70.6,57.5,29.2,83.4,normal
50113338,2025-08-09 07:24:22,66.9,62.1,69.4,68.0,high
50113338,2025-08-09 12:29:43,76.4,55.4,44.1,60.6,high
50113338,2025-08-02 14:50:35,70.8,69.2,68.8,69.5,high
50113338,2025-08-10 20:44:31,68.0,40.7,60.8,71.0,warning
50113338,2025-08-02 00:07:42,70.0,66.7,46.6,65.1,high
50113338,2025-08-08 23:52:12,75.8,28.7,42.2,68.6,high
50113338,2025-08-05 17:07:53,70.0,28.5,72.0,62.4,high
50113338,2025-08-04 17:23:51,66.5,39.5,61.7,91.3,normal
50084831,2025-08-13 06:00:37,68.9,45.6,47.0,88.6,normal
50084831,2025-08-06 19:36:55,68.9,50.6,66.3,66.4,high
50084831,2025-08-13 02:11:08,65.1,45.8,34.5,72.2,warning
50084831,2025-08-12 00:17:34,74.0,50.4,36.4,75.7,warning
50084831,2025-08-09 12:40:04,71.6,47.8,61.9,83.5,normal
50084831,2025-08-03 06:12:19,75.0,34.6,55.4,67.4,high
50084831,2025-08-09 01:34:40,70.5,39.3,50.1,85.8,normal
50084831,2025-08-03 17:42:06,65.6,50.1,43.9,78.9,warning
50084831,2025-08-03 21:37:17,67.0,55.1,51.5,61.3,high
50084831,2025-08-06 23:48:31,79.8,44.6,67.5,88.4,normal
50113213,2025-08-10 19:58:33,71.9,39.4,78.6,92.8,normal
50113213,2025-08-13 07:34:22,67.0,49.4,42.7,68.6,high
50113213,2025-08-09 05:20:04,71.8,44.3,19.9,76.5,warning
50113213,2025-08-05 19:24:07,74.4,54.4,46.0,74.7,warning
50113213,2025-08-10 14:30:32,67.7,42.2,34.8,83.2,normal
50113213,2025-08-07 18:45:55,74.0,37.4,54.1,90.5,normal
50113213,2025-08-11 04:35:27,67.7,24.2,18.5,75.6,warning
50113213,2025-08-13 08:04:57,67.9,47.6,75.4,79.2,warning
50113213,2025-08-07 00:15:19,74.8,65.1,35.6,81.9,normal
50113213,2025-08-05 23:40:11,74.3,48.8,41.2,92.6,normal
50101236,2025-08-09 02:35:56,70.4,27.5,28.7,96.4,normal
50101236,2025-08-09 15:12:14,75.0,47.7,17.5,64.1,high
50101236,2025-08-08 14:12:12,72.3,45.4,40.7,88.0,normal
50101236,2025-08-10 18:41:58,60.6,29.1,60.0,62.1,high
50101236,2025-08-04 01:32:39,69.1,44.3,73.9,96.7,normal
50101236,2025-08-03 21:23:16,69.6,54.5,44.3,70.5,warning
50101236,2025-08-02 00:35:45,67.5,46.3,57.5,81.3,normal
50101236,2025-08-13 07:13:21,77.9,44.9,56.1,99.9,normal
50101236,2025-08-11 19:55:54,75.0,30.2,45.5,67.6,high
50101236,2025-08-11 06:53:55,78.5,39.2,32.4,94.0,normal
41056088,2025-08-10 14:48:25,78.2,51.7,75.1,85.7,normal
41056088,2025-08-04 02:06:35,65.8,51.5,73.6,85.2,normal
41056088,2025-08-03 22:17:10,65.0,62.8,31.1,98.8,normal
41056088,2025-08-12 01:33:20,65.2,60.9,23.6,94.9,normal
41056088,2025-08-10 01:14:24,73.7,46.9,80.5,74.8,warning
41056088,2025-08-06 03:55:26,69.9,44.5,32.1,73.0,warning
41056088,2025-08-11 08:58:14,68.2,46.0,62.7,63.7,high
41056088,2025-08-09 13:42:58,77.5,47.5,53.5,83.6,normal
41056088,2025-08-05 01:17:04,63.1,51.7,44.6,70.7,warning
41056088,2025-08-01 20:56:12,72.5,42.2,40.3,64.8,high
50113356,2025-08-08 00:01:00,68.6,24.5,40.2,85.8,normal
50113356,2025-08-03 06:42:46,77.2,41.9,60.0,78.2,warning
50113356,2025-08-05 10:46:39,68.9,40.7,57.0,63.3,high
50113356,2025-08-10 19:47:17,75.2,57.5,46.9,87.9,normal
50113356,2025-08-12 17:35:24,65.4,53.8,73.5,85.7,normal
50113356,2025-08-02 01:48:01,72.0,78.1,65.4,79.4,warning
50113356,2025-08-09 15:12:11,65.4,37.4,35.7,87.8,normal
50113356,2025-08-08 14:41:03,73.8,34.8,49.0,88.1,normal
50113356,2025-08-11 16:28:55,68.0,45.3,21.4,66.3,high
50113356,2025-08-04 12:45:54,70.2,48.4,72.1,78.4,warning
41528086,2025-08-07 07:31:03,65.2,40.2,49.7,90.1,normal
41528086,2025-08-13 14:17:43,72.3,46.7,36.3,64.8,high
41528086,2025-08-01 14:32:00,71.2,54.7,33.6,87.0,normal
41528086,2025-08-04 01:38:54,73.1,40.6,72.7,74.4,warning
41528086,2025-08-07 03:57:54,68.4,50.5,58.5,75.6,warning
41528086,2025-08-06 12:16:46,72.4,48.8,42.5,81.1,normal
41528086,2025-08-02 02:42:01,76.8,34.2,59.8,77.7,warning
41528086,2025-08-01 15:18:35,70.8,32.3,52.6,63.1,high
41528086,2025-08-09 07:19:26,65.1,45.4,84.7,83.0,normal
41528086,2025-08-10 10:26:40,74.7,60.9,77.0,92.2,normal
50131904,2025-08-04 02:17:58,75.2,57.8,32.2,88.7,normal
50131904,2025-08-08 10:29:16,68.5,38.3,41.9,70.8,warning
50131904,2025-08-11 16:50:21,70.2,47.9,42.2,97.4,normal
50131904,2025-08-04 09:42:50,68.1,41.8,94.8,65.4,high
50131904,2025-08-07 12:36:31,66.4,48.6,31.8,61.7,high
50131904,2025-08-08 06:31:09,73.1,59.2,48.6,86.2,normal
50131904,2025-08-04 08:39:10,74.9,58.1,64.5,76.9,warning
50131904,2025-08-11 12:14:20,61.1,61.5,61.0,88.9,normal
50131904,2025-08-05 03:14:14,73.6,39.1,28.4,61.8,high
50131904,2025-08-04 05:36:59,68.8,64.5,57.6,84.9,normal
41512259,2025-08-12 12:27:46,73.5,43.9,51.1,69.3,high
41512259,2025-08-04 19:49:43,65.7,43.0,38.7,83.8,normal
41512259,2025-08-09 20:37:44,73.1,46.3,26.0,75.7,warning
41512259,2025-08-12 05:18:46,63.8,30.8,51.0,89.2,normal
41512259,2025-08-08 23:25:39,67.4,44.9,34.9,72.7,warning
41512259,2025-08-13 08:06:43,71.3,63.3,71.3,63.6,high
41512259,2025-08-04 01:34:34,79.1,41.5,41.3,74.2,warning
41512259,2025-08-02 11:44:13,73.3,47.0,57.4,74.8,warning
41512259,2025-08-09 08:57:00,76.8,51.0,73.6,76.4,warning
41512259,2025-08-06 23:12:52,73.7,49.1,64.7,66.7,high
40813992,2025-08-02 02:28:57,72.5,52.4,64.1,93.9,normal
40813992,2025-08-12 11:22:17,78.7,29.9,48.9,83.0,normal
40813992,2025-08-03 17:21:21,77.5,36.3,37.7,73.1,warning
40813992,2025-08-02 23:14:56,66.9,48.8,32.5,85.2,normal
40813992,2025-08-05 09:34:38,76.0,36.1,56.0,62.6,high
40813992,2025-08-03 13:11:22,72.6,36.5,63.2,62.0,high
40813992,2025-08-11 11:19:15,77.4,40.2,33.4,76.7,warning
40813992,2025-08-12 12:37:34,61.8,52.1,54.8,75.0,warning
40813992,2025-08-11 03:20:50,83.6,47.6,42.4,88.2,warning
40813992,2025-08-08 18:29:00,72.4,46.3,26.2,76.0,warning
50016842,2025-08-05 00:48:35,71.5,52.1,61.6,95.6,normal
50016842,2025-08-13 23:11:28,72.7,25.9,35.6,75.3,warning
50016842,2025-08-06 17:57:59,76.5,45.7,24.7,67.5,high
50016842,2025-08-09 14:10:12,70.6,34.6,39.4,75.4,warning
50016842,2025-08-09 12:15:50,65.7,54.2,38.2,62.4,high
50016842,2025-08-11 02:26:10,71.2,44.1,61.8,86.4,normal
50016842,2025-08-11 23:18:52,68.5,39.4,36.2,84.6,normal
50016842,2025-08-08 22:07:22,75.9,17.0,49.5,64.8,high
50016842,2025-08-11 00:51:52,69.9,53.8,79.5,98.2,normal
50016842,2025-08-08 19:02:45,64.7,50.3,26.4,80.4,normal
50139575,2025-08-10 18:18:36,80.2,56.7,22.3,69.8,high
50139575,2025-08-02 03:39:41,74.0,60.3,43.0,72.8,warning
50139575,2025-08-03 09:07:37,78.6,46.5,62.6,79.8,warning
50139575,2025-08-02 17:37:11,75.5,42.3,23.9,90.1,normal
50139575,2025-08-01 12:17:41,76.3,48.0,26.6,79.9,warning
50139575,2025-08-05 04:07:00,68.2,44.4,38.8,82.4,normal
50139575,2025-08-02 00:20:22,68.1,41.2,49.7,65.3,high
50139575,2025-08-09 03:52:08,67.8,40.3,34.5,80.8,normal
50139575,2025-08-13 12:38:18,71.2,39.6,78.6,75.5,warning
50139575,2025-08-12 16:56:48,70.1,41.3,53.7,77.1,warning
50033492,2025-08-12 10:18:10,63.3,46.0,53.2,83.2,normal
50033492,2025-08-07 21:42:17,70.9,56.6,58.5,89.6,normal
50033492,2025-08-12 20:45:07,79.1,60.2,63.4,74.9,warning
50033492,2025-08-11 04:49:37,74.4,49.9,71.4,88.7,normal
50033492,2025-08-08 17:25:06,70.8,48.0,47.7,90.3,normal
50033492,2025-08-09 10:17:09,78.6,30.1,62.2,79.1,warning
50033492,2025-08-13 20:50:12,74.3,53.5,58.9,66.5,high
50033492,2025-08-12 17:55:09,75.4,43.6,69.5,66.0,high
50033492,2025-08-12 10:29:08,75.4,30.7,41.8,74.2,warning
50033492,2025-08-02 23:43:13,63.5,45.5,49.5,94.8,normal
50126739,2025-08-07 02:53:29,76.9,27.1,56.0,86.2,normal
50126739,2025-08-11 00:22:29,74.6,47.7,60.5,66.4,high
50126739,2025-08-05 04:04:32,78.2,49.2,47.4,84.1,normal
50126739,2025-08-04 03:17:04,67.6,44.8,54.4,75.0,warning
50126739,2025-08-08 03:57:03,80.2,40.7,35.6,82.0,warning
50126739,2025-08-01 10:21:23,69.0,42.6,51.4,75.9,warning
50126739,2025-08-13 03:19:42,69.5,41.4,59.3,86.7,normal
50126739,2025-08-01 20:44:05,66.2,66.3,29.9,88.0,normal
50126739,2025-08-05 06:04:11,69.1,27.7,44.6,94.3,normal
50126739,2025-08-06 03:49:10,68.7,31.0,36.5,76.5,warning
50148829,2025-08-11 17:59:00,63.4,61.8,77.2,87.1,normal
50148829,2025-08-07 21:12:53,76.8,47.9,58.6,88.8,normal
50148829,2025-08-02 03:02:44,67.1,60.6,81.1,67.5,high
50148829,2025-08-07 04:04:00,70.3,56.7,40.8,67.8,high
50148829,2025-08-02 23:50:31,71.6,40.3,47.3,90.9,normal
50148829,2025-08-05 01:35:12,70.9,35.5,49.1,88.4,normal
50148829,2025-08-11 07:08:04,84.1,47.8,64.7,81.3,warning
50148829,2025-08-06 06:13:09,77.6,55.5,58.2,71.2,warning
50148829,2025-08-07 06:06:07,74.5,50.1,59.6,97.7,normal
50148829,2025-08-05 13:03:15,71.4,62.6,55.7,96.8,normal
41638086,2025-08-11 19:59:16,82.7,35.0,35.0,90.5,warning
41638086,2025-08-02 19:21:59,70.0,31.5,81.7,61.9,high
41638086,2025-08-02 09:22:23,75.9,52.7,71.3,77.0,warning
41638086,2025-08-03 04:08:34,71.7,37.1,68.7,60.9,high
41638086,2025-08-01 06:17:57,69.4,31.8,28.2,95.8,normal
41638086,2025-08-09 16:21:44,70.4,61.5,67.6,74.0,warning
41638086,2025-08-03 10:06:50,71.0,39.4,77.2,82.0,normal
41638086,2025-08-09 10:44:35,58.7,46.6,34.8,69.6,high
41638086,2025-08-05 08:49:18,58.2,32.9,19.9,96.4,normal
41638086,2025-08-04 11:05:30,69.7,56.2,46.6,87.4,normal
50088636,2025-08-12 16:34:20,81.9,40.0,47.9,66.4,high
50088636,2025-08-10 11:56:39,65.8,46.7,28.1,93.6,normal
50088636,2025-08-12 09:00:37,75.5,27.5,36.5,92.7,normal
50088636,2025-08-08 03:08:32,65.7,37.8,57.9,96.1,normal
50088636,2025-08-05 12:07:38,77.6,41.9,58.0,66.3,high
50088636,2025-08-13 01:51:24,66.4,47.0,42.4,76.9,warning
50088636,2025-08-02 23:51:40,71.8,50.3,54.3,64.9,high
50088636,2025-08-13 14:18:27,66.0,52.0,70.3,73.6,warning
50088636,2025-08-01 07:57:56,70.7,39.9,32.1,71.3,warning
50088636,2025-08-09 13:32:31,74.4,31.5,87.5,88.9,normal
40947395,2025-08-01 19:16:46,77.6,55.5,31.5,95.4,normal
40947395,2025-08-05 19:33:25,74.1,42.3,65.5,90.3,normal
40947395,2025-08-10 03:25:14,68.4,50.8,71.1,60.7,high
40947395,2025-08-05 19:10:55,77.2,47.4,68.9,83.9,normal
40947395,2025-08-02 01:36:19,73.4,42.6,55.5,77.1,warning
40947395,2025-08-07 12:51:11,62.3,31.2,45.8,82.5,normal
40947395,2025-08-10 16:23:21,65.1,34.2,59.2,68.7,high
40947395,2025-08-06 21:01:36,72.0,35.6,32.0,79.2,warning
40947395,2025-08-07 12:53:25,71.6,50.2,56.3,66.8,high
40947395,2025-08-13 07:32:18,65.5,46.6,30.9,90.2,normal
50006343,2025-08-04 21:37:58,70.6,44.4,44.6,88.1,normal
50006343,2025-08-01 16:53:36,79.8,42.6,47.5,96.8,normal
50006343,2025-08-06 04:39:19,69.8,49.6,29.3,95.5,normal
50006343,2025-08-05 08:57:30,67.5,34.5,68.0,70.5,warning
50006343,2025-08-06 14:52:37,70.4,32.3,76.5,80.3,normal
50006343,2025-08-05 17:29:16,73.7,34.4,40.6,92.2,normal
50006343,2025-08-03 09:04:54,76.2,52.1,47.4,96.8,normal
50006343,2025-08-02 10:53:28,78.7,61.5,67.0,89.0,normal
50006343,2025-08-02 08:33:06,70.5,20.5,32.8,81.2,normal
50006343,2025-08-02 18:00:12,68.1,63.3,43.4,63.8,high
50144657,2025-08-02 06:06:44,65.5,25.7,43.7,86.0,normal
50144657,2025-08-02 02:18:48,79.3,50.7,32.6,76.6,warning
50144657,2025-08-06 16:40:44,74.8,43.1,54.4,88.7,normal
50144657,2025-08-10 22:10:33,71.6,61.5,69.6,94.4,normal
50144657,2025-08-04 16:45:39,70.4,51.3,71.5,65.0,high
50144657,2025-08-07 07:24:15,72.5,37.8,34.4,81.2,normal
50144657,2025-08-08 07:54:25,70.2,52.4,46.3,68.2,high
50144657,2025-08-12 15:47:06,63.4,33.3,55.8,94.5,normal
50144657,2025-08-06 19:07:21,67.6,45.0,55.9,79.6,warning
50144657,2025-08-12 09:49:29,62.6,47.1,37.3,73.3,warning
41710099,2025-08-07 04:08:41,73.6,51.7,42.9,78.8,warning
41710099,2025-08-11 03:58:16,66.3,29.0,50.0,72.9,warning
41710099,2025-08-06 07:00:34,72.2,47.2,55.5,81.4,normal
41710099,2025-08-12 01:15:07,72.7,47.6,42.3,79.1,warning
41710099,2025-08-06 04:00:41,72.8,36.0,49.6,83.9,normal
41710099,2025-08-01 08:25:41,68.8,31.2,61.7,89.1,normal
41710099,2025-08-01 18:48:08,79.4,56.8,64.7,79.3,warning
41710099,2025-08-07 11:49:15,74.1,36.2,14.6,96.6,normal
41710099,2025-08-01 19:31:05,76.4,37.6,71.5,96.4,normal
41710099,2025-08-03 13:21:11,76.0,61.8,36.6,64.5,high
50150408,2025-08-08 20:03:35,74.6,52.7,55.3,60.4,high
50150408,2025-08-03 05:00:41,70.4,40.2,69.8,63.3,high
50150408,2025-08-01 01:51:42,78.5,40.9,80.8,69.9,high
50150408,2025-08-12 09:35:57,68.7,36.9,57.6,62.4,high
50150408,2025-08-11 03:14:27,78.3,63.6,45.7,89.0,normal
50150408,2025-08-06 19:13:26,78.3,55.7,53.5,82.7,normal
50150408,2025-08-10 05:16:15,72.4,55.9,41.0,80.6,normal
50150408,2025-08-01 15:18:12,71.7,51.8,23.1,82.2,normal
50150408,2025-08-06 17:42:05,69.8,38.0,46.8,62.6,high
50150408,2025-08-07 17:46:20,73.5,27.7,62.0,67.0,high
50095475,2025-08-01 04:08:19,73.2,41.1,59.1,70.1,warning
50095475,2025-08-03 20:19:17,75.8,38.4,50.4,95.8,normal
50095475,2025-08-03 06:43:08,70.0,40.5,40.2,90.9,normal
50095475,2025-08-08 22:09:46,83.4,46.6,57.3,96.4,warning
50095475,2025-08-11 06:08:53,71.9,37.8,34.8,60.1,high
50095475,2025-08-04 17:15:10,76.6,44.2,51.7,78.2,warning
50095475,2025-08-06 14:27:55,73.4,46.3,66.5,95.3,normal
50095475,2025-08-13 10:40:40,68.6,54.2,54.0,92.5,normal
50095475,2025-08-13 18:45:09,73.8,38.4,76.0,64.0,high
50095475,2025-08-01 06:09:26,72.2,53.6,45.6,61.7,high
50143633,2025-08-07 21:55:55,72.6,53.6,47.3,91.9,normal
50143633,2025-08-03 03:40:18,71.7,51.4,28.7,90.8,normal
50143633,2025-08-09 09:00:30,68.6,47.7,20.4,68.5,high
50143633,2025-08-07 08:54:27,69.7,23.5,51.0,91.2,normal
50143633,2025-08-01 09:50:58,71.9,58.2,37.1,80.9,normal
50143633,2025-08-12 09:48:06,74.1,39.4,48.5,81.0,normal
50143633,2025-08-07 10:18:19,74.3,54.0,25.4,63.9,high
50143633,2025-08-06 15:03:30,67.5,60.3,31.2,62.4,high
50143633,2025-08-01 11:09:46,71.7,46.1,48.5,93.3,normal
50143633,2025-08-07 05:38:21,78.9,42.3,37.1,96.2,normal
41514631,2025-08-07 21:26:06,75.9,44.5,55.6,96.7,normal
41514631,2025-08-13 00:46:34,76.1,32.2,11.3,69.7,high
41514631,2025-08-13 17:05:44,73.6,50.5,53.0,81.6,normal
41514631,2025-08-07 10:20:53,73.9,35.5,50.3,68.6,high
41514631,2025-08-05 14:28:15,72.0,40.1,58.8,94.2,normal
41514631,2025-08-05 19:16:17,72.1,46.2,45.8,87.9,normal
41514631,2025-08-03 19:43:31,71.0,40.1,54.6,63.4,high
41514631,2025-08-11 08:51:10,71.7,41.4,39.2,65.2,high
41514631,2025-08-05 04:26:51,78.1,32.2,52.8,65.2,high
41514631,2025-08-07 02:48:24,67.7,43.8,27.9,69.9,high
50049637,2025-08-12 12:31:22,70.1,46.0,24.2,94.7,normal
50049637,2025-08-02 09:21:58,67.8,54.2,28.7,87.6,normal
50049637,2025-08-12 14:16:49,66.8,23.6,53.1,76.9,warning
50049637,2025-08-05 01:31:38,70.1,52.9,31.2,99.3,normal
50049637,2025-08-01 03:36:42,71.5,29.8,59.2,62.5,high
50049637,2025-08-09 02:52:20,72.7,41.2,56.6,94.2,normal
50049637,2025-08-01 20:30:05,69.2,38.0,44.4,97.0,normal
50049637,2025-08-12 15:47:03,71.1,34.2,57.5,91.3,normal
50049637,2025-08-11 00:46:04,70.3,44.5,57.9,68.7,high
50049637,2025-08-02 22:23:53,78.2,40.9,51.2,61.9,high
50125950,2025-08-12 14:40:10,68.8,55.6,25.9,69.5,high
50125950,2025-08-03 05:25:47,72.5,60.4,70.3,63.4,high
50125950,2025-08-10 10:08:54,76.9,39.2,32.0,83.6,normal
50125950,2025-08-01 08:34:25,70.0,50.5,60.8,67.0,high
50125950,2025-08-13 02:29:56,70.7,50.7,72.5,75.5,warning
50125950,2025-08-05 11:13:37,69.3,57.2,45.2,67.3,high
50125950,2025-08-13 07:29:14,63.4,32.9,21.6,96.4,normal
50125950,2025-08-09 18:09:43,72.1,52.5,89.3,86.6,normal
50125950,2025-08-06 05:47:44,71.3,63.9,48.5,77.4,warning
50125950,2025-08-05 20:04:44,70.2,55.8,47.3,86.9,normal
50109831,2025-08-01 13:49:06,67.6,34.7,23.6,72.0,warning
50109831,2025-08-01 16:27:17,76.2,37.8,58.0,60.7,high
50109831,2025-08-08 16:02:31,67.6,43.8,27.7,89.3,normal
50109831,2025-08-11 16:55:17,71.4,44.4,62.7,83.9,normal
50109831,2025-08-13 02:29:48,67.7,33.0,40.7,77.2,warning
50109831,2025-08-05 11:51:20,64.8,51.0,55.7,95.8,normal
50109831,2025-08-03 08:12:35,66.1,60.2,67.6,97.1,normal
50109831,2025-08-09 17:52:45,64.1,40.4,63.7,68.1,high
50109831,2025-08-04 15:39:49,70.8,40.1,67.5,98.5,normal
50109831,2025-08-08 11:06:06,76.3,41.4,44.0,66.8,high
50088407,2025-08-12 15:05:21,76.0,41.8,58.1,68.9,high
50088407,2025-08-05 05:53:55,66.4,30.8,42.6,65.4,high
50088407,2025-08-06 18:06:21,75.5,42.0,39.3,94.9,normal
50088407,2025-08-03 00:44:12,72.1,48.4,45.2,62.9,high
50088407,2025-08-05 10:34:12,73.9,39.0,50.3,91.9,normal
50088407,2025-08-02 02:19:00,71.2,45.3,35.3,89.0,normal
50088407,2025-08-10 21:27:03,76.3,59.8,57.8,90.6,normal
50088407,2025-08-11 00:10:05,72.1,38.2,42.5,95.5,normal
50088407,2025-08-01 02:26:15,66.5,43.1,33.5,94.0,normal
50088407,2025-08-10 15:25:45,77.0,47.6,48.3,75.1,warning
50144309,2025-08-11 16:38:09,74.5,46.2,40.4,87.0,normal
50144309,2025-08-04 19:01:51,78.5,34.6,40.7,99.3,normal
50144309,2025-08-02 13:24:08,80.0,48.1,12.9,87.3,normal
50144309,2025-08-07 07:48:02,70.3,39.6,27.1,82.1,normal
50144309,2025-08-10 18:59:17,64.9,42.2,27.7,93.4,normal
50144309,2025-08-08 22:06:41,67.0,42.1,60.8,65.2,high
50144309,2025-08-05 14:16:43,70.8,40.9,35.3,74.5,warning
50144309,2025-08-11 08:27:10,75.0,35.6,42.2,61.2,high
50144309,2025-08-13 22:12:52,71.3,36.2,34.6,72.3,warning
50144309,2025-08-02 02:36:25,70.1,45.5,48.3,71.0,warning
50065887,2025-08-06 10:28:37,69.6,14.6,74.1,65.4,high
50065887,2025-08-11 15:26:22,75.2,22.9,46.2,70.5,warning
50065887,2025-08-04 22:39:39,65.3,60.2,29.1,63.0,high
50065887,2025-08-05 00:35:18,79.8,47.8,55.8,93.0,normal
50065887,2025-08-11 14:44:56,76.7,41.7,49.7,90.0,normal
50065887,2025-08-10 23:37:42,74.7,51.4,46.7,66.9,high
50065887,2025-08-03 13:21:20,70.5,58.4,83.8,74.9,warning
50065887,2025-08-02 07:50:51,69.4,47.3,48.7,67.6,high
50065887,2025-08-13 07:43:46,73.1,35.7,62.7,79.3,warning
50065887,2025-08-07 11:39:39,71.9,29.7,30.8,96.4,normal
50137039,2025-08-12 04:02:32,78.8,39.3,63.1,83.4,normal
50137039,2025-08-10 16:46:43,71.9,50.9,80.4,82.1,normal
50137039,2025-08-02 12:36:34,69.8,31.9,73.4,76.7,warning
50137039,2025-08-06 22:09:57,71.5,37.5,44.8,92.8,normal
50137039,2025-08-13 21:15:05,81.2,41.2,35.8,77.4,warning
50137039,2025-08-05 09:34:35,75.5,51.4,38.1,82.1,normal
50137039,2025-08-04 22:02:32,67.2,36.5,52.4,60.7,high
50137039,2025-08-04 23:16:03,65.2,60.3,61.9,79.9,warning
50137039,2025-08-02 23:32:44,70.4,43.9,49.6,69.5,high
50137039,2025-08-02 23:21:04,77.1,44.2,47.9,64.1,high
50102001,2025-08-11 00:26:24,73.1,56.9,27.9,67.2,high
50102001,2025-08-04 03:13:27,72.0,54.5,49.2,64.0,high
50102001,2025-08-06 03:39:25,71.9,39.5,42.3,85.6,normal
50102001,2025-08-01 14:39:21,73.7,56.0,58.3,80.4,normal
50102001,2025-08-12 08:05:20,67.8,69.3,48.7,73.6,warning
50102001,2025-08-08 22:53:57,70.3,36.0,62.1,62.9,high
50102001,2025-08-03 09:08:25,74.9,40.1,46.9,86.5,normal
50102001,2025-08-01 16:39:53,75.4,53.2,63.5,82.3,normal
50102001,2025-08-10 22:11:50,80.2,45.5,48.9,63.2,high
50102001,2025-08-06 16:33:59,64.3,40.7,53.2,79.3,warning
50053479,2025-08-13 22:43:17,72.7,35.0,54.9,85.4,normal
50053479,2025-08-02 20:18:31,79.4,26.2,62.2,77.6,warning
50053479,2025-08-02 19:39:12,72.8,35.6,27.5,83.2,normal
50053479,2025-08-13 11:05:44,80.8,32.1,19.3,63.5,high
50053479,2025-08-12 04:22:01,64.4,51.0,66.2,74.4,warning
50053479,2025-08-06 11:14:58,72.6,45.2,87.4,66.4,high
50053479,2025-08-08 15:34:40,73.7,56.2,62.7,64.2,high
50053479,2025-08-11 14:51:21,68.5,68.6,60.0,94.2,normal
50053479,2025-08-06 02:11:59,74.7,29.1,59.3,97.6,normal
50053479,2025-08-02 17:56:07,79.3,32.3,33.2,67.8,high
50060517,2025-08-13 04:06:32,73.4,45.6,65.6,64.9,high
50060517,2025-08-12 00:01:54,70.2,48.6,64.7,88.8,normal
50060517,2025-08-12 05:41:11,73.5,51.2,27.5,92.4,normal
50060517,2025-08-13 01:42:41,70.0,50.1,41.2,88.7,normal
50060517,2025-08-13 13:20:12,75.9,53.3,52.7,99.9,normal
50060517,2025-08-12 08:30:55,68.3,43.4,28.1,90.9,normal
50060517,2025-08-11 08:30:47,72.7,46.8,46.0,93.2,normal
50060517,2025-08-05 14:49:07,72.9,53.9,35.2,65.3,high
50060517,2025-08-01 06:14:05,74.4,49.1,71.5,81.4,normal
50060517,2025-08-12 23:04:21,73.7,59.1,49.0,67.4,high
50142222,2025-08-03 16:47:54,70.0,43.9,25.1,70.7,warning
50142222,2025-08-06 19:29:01,70.7,55.6,43.8,79.2,warning
50142222,2025-08-05 19:26:44,74.6,35.3,40.2,67.7,high
50142222,2025-08-13 04:56:12,73.7,37.8,80.0,97.0,normal
50142222,2025-08-05 03:12:08,77.5,48.3,29.0,78.1,warning
50142222,2025-08-10 23:24:23,70.4,65.3,44.7,82.4,normal
50142222,2025-08-10 09:12:56,78.4,49.6,39.9,80.5,normal
